id_machine,id_entrepot,type_machine,annee_mois,temps_arret_panne,nb_pannes_machines,volume_traite,delai_moyen_livraison_entrepot_mois
ME010010,E010,Conditionnement,2024-06,0,0,261,15.952595936794587
ME010011,E010,Maintenance,2024-06,0,0,494,15.952595936794587
ME010015,E010,Stockage,2024-06,0,0,316,15.952595936794587
ME010016,E010,Conditionnement,2024-06,0,0,293,15.952595936794587
ME010023,E010,Conditionnement,2024-06,0,0,354,15.952595936794587
ME010030,E010,Conditionnement,2024-06,0,0,283,15.952595936794587
ME001001,E001,Tri,2024-06,10,1,419,16.200000000000006
ME001004,E001,Stockage,2024-06,40,1,161,16.200000000000006
ME001006,E001,Stockage,2024-06,11,1,444,16.200000000000006
ME001007,E001,Stockage,2024-06,25,1,150,16.200000000000006
ME001008,E001,Maintenance,2024-06,18,1,162,16.200000000000006
ME001013,E001,Stockage,2024-06,30,1,129,16.200000000000006
ME001017,E001,Stockage,2024-06,40,1,145,16.200000000000006
ME001019,E001,Conditionnement,2024-06,23,1,132,16.200000000000006
ME001020,E001,Transport,2024-06,47,1,123,16.200000000000006
ME001023,E001,Conditionnement,2024-06,31,1,147,16.200000000000006
ME001026,E001,Maintenance,2024-06,38,1,115,16.200000000000006
ME001027,E001,Transport,2024-06,40,1,137,16.200000000000006
ME002001,E002,Stockage,2024-06,11,1,576,14.531100478468904
ME002002,E002,Conditionnement,2024-06,35,1,142,14.531100478468904
ME002003,E002,Tri,2024-06,43,1,129,14.531100478468904
ME002014,E002,Maintenance,2024-06,28,1,135,14.531100478468904
ME002020,E002,Conditionnement,2024-06,29,1,128,14.531100478468904
ME002025,E002,Stockage,2024-06,15,1,152,14.531100478468904
ME002027,E002,Conditionnement,2024-06,29,1,156,14.531100478468904
ME002029,E002,Transport,2024-06,5,1,524,14.531100478468904
ME002032,E002,Stockage,2024-06,35,1,140,14.531100478468904
ME002033,E002,Transport,2024-06,10,1,480,14.531100478468904
ME003009,E003,Maintenance,2024-06,24,1,123,15.592190889370933
ME003010,E003,Transport,2024-06,21,1,158,15.592190889370933
ME003020,E003,Conditionnement,2024-06,27,1,133,15.592190889370933
ME003021,E003,Tri,2024-06,34,1,126,15.592190889370933
ME003022,E003,Transport,2024-06,42,1,124,15.592190889370933
ME003023,E003,Tri,2024-06,32,1,131,15.592190889370933
ME003024,E003,Stockage,2024-06,11,1,540,15.592190889370933
ME003025,E003,Conditionnement,2024-06,41,1,134,15.592190889370933
ME003028,E003,Conditionnement,2024-06,32,1,149,15.592190889370933
ME003029,E003,Conditionnement,2024-06,36,1,128,15.592190889370933
ME003032,E003,Stockage,2024-06,47,1,137,15.592190889370933
ME003034,E003,Stockage,2024-06,44,1,140,15.592190889370933
ME003037,E003,Tri,2024-06,33,1,175,15.592190889370933
ME004001,E004,Conditionnement,2024-06,38,1,165,14.953539823008853
ME004004,E004,Transport,2024-06,17,1,155,14.953539823008853
ME004006,E004,Conditionnement,2024-06,0,1,380,14.953539823008853
ME004013,E004,Conditionnement,2024-06,14,1,159,14.953539823008853
ME004014,E004,Transport,2024-06,5,1,403,14.953539823008853
ME004015,E004,Transport,2024-06,36,1,131,14.953539823008853
ME004020,E004,Maintenance,2024-06,35,1,145,14.953539823008853
ME004022,E004,Tri,2024-06,16,1,120,14.953539823008853
ME005002,E005,Conditionnement,2024-06,28,1,136,15.953684210526319
ME005005,E005,Tri,2024-06,33,1,139,15.953684210526319
ME005008,E005,Conditionnement,2024-06,26,1,135,15.953684210526319
ME005009,E005,Conditionnement,2024-06,30,1,140,15.953684210526319
ME005010,E005,Conditionnement,2024-06,36,1,122,15.953684210526319
ME005012,E005,Tri,2024-06,30,1,112,15.953684210526319
ME005017,E005,Conditionnement,2024-06,19,1,135,15.953684210526319
ME005019,E005,Conditionnement,2024-06,3,1,517,15.953684210526319
ME005020,E005,Stockage,2024-06,19,1,140,15.953684210526319
ME005022,E005,Stockage,2024-06,3,1,554,15.953684210526319
ME005023,E005,Stockage,2024-06,13,1,151,15.953684210526319
ME005024,E005,Maintenance,2024-06,18,1,134,15.953684210526319
ME005026,E005,Tri,2024-06,1,1,426,15.953684210526319
ME005030,E005,Maintenance,2024-06,23,1,159,15.953684210526319
ME005033,E005,Transport,2024-06,37,1,116,15.953684210526319
ME006010,E006,Conditionnement,2024-06,23,1,137,15.221729490022174
ME006013,E006,Transport,2024-06,41,1,135,15.221729490022174
ME007003,E007,Transport,2024-06,18,1,154,15.263736263736277
ME007006,E007,Tri,2024-06,26,1,138,15.263736263736277
ME007009,E007,Tri,2024-06,33,1,153,15.263736263736277
ME007013,E007,Conditionnement,2024-06,1,1,485,15.263736263736277
ME007015,E007,Stockage,2024-06,9,1,664,15.263736263736277
ME007018,E007,Transport,2024-06,24,1,123,15.263736263736277
ME007022,E007,Conditionnement,2024-06,19,1,119,15.263736263736277
ME007024,E007,Conditionnement,2024-06,34,1,125,15.263736263736277
ME007027,E007,Stockage,2024-06,11,1,615,15.263736263736277
ME007030,E007,Tri,2024-06,31,1,133,15.263736263736277
ME007031,E007,Stockage,2024-06,8,1,464,15.263736263736277
ME007032,E007,Tri,2024-06,26,1,137,15.263736263736277
ME007033,E007,Maintenance,2024-06,35,1,156,15.263736263736277
ME007034,E007,Tri,2024-06,42,1,160,15.263736263736277
ME007035,E007,Tri,2024-06,12,1,274,15.263736263736277
ME007038,E007,Maintenance,2024-06,47,1,125,15.263736263736277
ME008003,E008,Tri,2024-06,0,1,574,16.175233644859805
ME008005,E008,Maintenance,2024-06,48,1,112,16.175233644859805
ME008006,E008,Transport,2024-06,27,1,157,16.175233644859805
ME008007,E008,Tri,2024-06,12,1,482,16.175233644859805
ME008008,E008,Conditionnement,2024-06,40,1,133,16.175233644859805
ME008011,E008,Tri,2024-06,36,1,111,16.175233644859805
ME008016,E008,Stockage,2024-06,0,1,698,16.175233644859805
ME008019,E008,Conditionnement,2024-06,10,1,445,16.175233644859805
ME008024,E008,Tri,2024-06,43,1,120,16.175233644859805
ME008025,E008,Tri,2024-06,24,1,145,16.175233644859805
ME009004,E009,Maintenance,2024-06,38,1,134,16.063231850117123
ME009008,E009,Maintenance,2024-06,42,1,153,16.063231850117123
ME009010,E009,Stockage,2024-06,44,1,136,16.063231850117123
ME009012,E009,Conditionnement,2024-06,36,1,120,16.063231850117123
ME009016,E009,Stockage,2024-06,13,1,139,16.063231850117123
ME009017,E009,Maintenance,2024-06,1,1,534,16.063231850117123
ME009018,E009,Tri,2024-06,8,1,437,16.063231850117123
ME009020,E009,Stockage,2024-06,20,1,134,16.063231850117123
ME010002,E010,Tri,2024-06,16,1,110,15.952595936794587
ME010012,E010,Conditionnement,2024-06,8,1,453,15.952595936794587
ME010013,E010,Transport,2024-06,23,1,146,15.952595936794587
ME010014,E010,Stockage,2024-06,36,1,139,15.952595936794587
ME010017,E010,Transport,2024-06,45,1,125,15.952595936794587
ME010018,E010,Tri,2024-06,40,1,139,15.952595936794587
ME010019,E010,Conditionnement,2024-06,45,1,136,15.952595936794587
ME010020,E010,Tri,2024-06,11,1,530,15.952595936794587
ME010022,E010,Maintenance,2024-06,16,1,153,15.952595936794587
ME010024,E010,Transport,2024-06,33,1,113,15.952595936794587
ME010025,E010,Conditionnement,2024-06,29,1,134,15.952595936794587
ME001002,E001,Maintenance,2024-06,0,0,724,16.200000000000006
ME001003,E001,Transport,2024-06,0,0,215,16.200000000000006
ME001010,E001,Stockage,2024-06,0,0,682,16.200000000000006
ME001014,E001,Tri,2024-06,0,0,888,16.200000000000006
ME001016,E001,Conditionnement,2024-06,0,0,115,16.200000000000006
ME001022,E001,Stockage,2024-06,0,0,73,16.200000000000006
ME001024,E001,Maintenance,2024-06,0,0,67,16.200000000000006
ME001025,E001,Stockage,2024-06,0,0,679,16.200000000000006
ME001030,E001,Conditionnement,2024-06,0,0,416,16.200000000000006
ME001031,E001,Transport,2024-06,0,0,996,16.200000000000006
ME001032,E001,Conditionnement,2024-06,0,0,231,16.200000000000006
ME001034,E001,Transport,2024-06,0,0,261,16.200000000000006
ME001036,E001,Stockage,2024-06,0,0,737,16.200000000000006
ME001037,E001,Tri,2024-06,0,0,659,16.200000000000006
ME002004,E002,Stockage,2024-06,0,0,822,14.531100478468904
ME002006,E002,Transport,2024-06,0,0,356,14.531100478468904
ME002009,E002,Conditionnement,2024-06,0,0,710,14.531100478468904
ME002010,E002,Conditionnement,2024-06,0,0,937,14.531100478468904
ME002011,E002,Tri,2024-06,0,0,732,14.531100478468904
ME002012,E002,Conditionnement,2024-06,0,0,415,14.531100478468904
ME002015,E002,Maintenance,2024-06,0,0,806,14.531100478468904
ME002016,E002,Maintenance,2024-06,0,0,392,14.531100478468904
ME002017,E002,Tri,2024-06,0,0,596,14.531100478468904
ME002018,E002,Tri,2024-06,0,0,724,14.531100478468904
ME002024,E002,Transport,2024-06,0,0,632,14.531100478468904
ME002026,E002,Tri,2024-06,0,0,221,14.531100478468904
ME002028,E002,Tri,2024-06,0,0,620,14.531100478468904
ME002030,E002,Transport,2024-06,0,0,608,14.531100478468904
ME002031,E002,Maintenance,2024-06,0,0,435,14.531100478468904
ME003001,E003,Conditionnement,2024-06,0,0,579,15.592190889370933
ME003002,E003,Transport,2024-06,0,0,359,15.592190889370933
ME003004,E003,Maintenance,2024-06,0,0,58,15.592190889370933
ME003005,E003,Stockage,2024-06,0,0,956,15.592190889370933
ME003006,E003,Transport,2024-06,0,0,406,15.592190889370933
ME003011,E003,Stockage,2024-06,0,0,572,15.592190889370933
ME003012,E003,Maintenance,2024-06,0,0,413,15.592190889370933
ME003014,E003,Tri,2024-06,0,0,736,15.592190889370933
ME003016,E003,Maintenance,2024-06,0,0,292,15.592190889370933
ME003027,E003,Tri,2024-06,0,0,243,15.592190889370933
ME003030,E003,Transport,2024-06,0,0,678,15.592190889370933
ME003031,E003,Conditionnement,2024-06,0,0,585,15.592190889370933
ME003035,E003,Maintenance,2024-06,0,0,380,15.592190889370933
ME004003,E004,Transport,2024-06,0,0,84,14.953539823008853
ME004005,E004,Maintenance,2024-06,0,0,24,14.953539823008853
ME004007,E004,Conditionnement,2024-06,0,0,203,14.953539823008853
ME004008,E004,Tri,2024-06,0,0,252,14.953539823008853
ME004010,E004,Maintenance,2024-06,0,0,908,14.953539823008853
ME004011,E004,Tri,2024-06,0,0,955,14.953539823008853
ME004012,E004,Tri,2024-06,0,0,966,14.953539823008853
ME004016,E004,Conditionnement,2024-06,0,0,769,14.953539823008853
ME004017,E004,Tri,2024-06,0,0,74,14.953539823008853
ME004018,E004,Transport,2024-06,0,0,777,14.953539823008853
ME004024,E004,Conditionnement,2024-06,0,0,832,14.953539823008853
ME004026,E004,Stockage,2024-06,0,0,467,14.953539823008853
ME004027,E004,Stockage,2024-06,0,0,554,14.953539823008853
ME004028,E004,Maintenance,2024-06,0,0,776,14.953539823008853
ME005001,E005,Maintenance,2024-06,0,0,403,15.953684210526319
ME005003,E005,Tri,2024-06,0,0,165,15.953684210526319
ME005006,E005,Stockage,2024-06,0,0,715,15.953684210526319
ME005007,E005,Conditionnement,2024-06,0,0,552,15.953684210526319
ME005013,E005,Tri,2024-06,0,0,371,15.953684210526319
ME005015,E005,Conditionnement,2024-06,0,0,812,15.953684210526319
ME005016,E005,Maintenance,2024-06,0,0,777,15.953684210526319
ME005018,E005,Stockage,2024-06,0,0,883,15.953684210526319
ME005025,E005,Conditionnement,2024-06,0,0,247,15.953684210526319
ME005027,E005,Stockage,2024-06,0,0,792,15.953684210526319
ME005028,E005,Stockage,2024-06,0,0,463,15.953684210526319
ME005029,E005,Maintenance,2024-06,0,0,507,15.953684210526319
ME005031,E005,Transport,2024-06,0,0,594,15.953684210526319
ME005032,E005,Maintenance,2024-06,0,0,1,15.953684210526319
ME005034,E005,Conditionnement,2024-06,0,0,137,15.953684210526319
ME006001,E006,Tri,2024-06,0,0,661,15.221729490022174
ME006002,E006,Transport,2024-06,0,0,381,15.221729490022174
ME006004,E006,Tri,2024-06,0,0,469,15.221729490022174
ME006007,E006,Transport,2024-06,0,0,825,15.221729490022174
ME006008,E006,Transport,2024-06,0,0,149,15.221729490022174
ME006012,E006,Conditionnement,2024-06,0,0,577,15.221729490022174
ME006014,E006,Maintenance,2024-06,0,0,545,15.221729490022174
ME006019,E006,Tri,2024-06,0,0,616,15.221729490022174
ME006020,E006,Tri,2024-06,0,0,242,15.221729490022174
ME006021,E006,Stockage,2024-06,0,0,536,15.221729490022174
ME006023,E006,Conditionnement,2024-06,0,0,936,15.221729490022174
ME006024,E006,Stockage,2024-06,0,0,449,15.221729490022174
ME006025,E006,Conditionnement,2024-06,0,0,143,15.221729490022174
ME007001,E007,Transport,2024-06,0,0,172,15.263736263736277
ME007007,E007,Maintenance,2024-06,0,0,557,15.263736263736277
ME007010,E007,Conditionnement,2024-06,0,0,967,15.263736263736277
ME007011,E007,Transport,2024-06,0,0,880,15.263736263736277
ME007012,E007,Transport,2024-06,0,0,774,15.263736263736277
ME007016,E007,Maintenance,2024-06,0,0,207,15.263736263736277
ME007019,E007,Stockage,2024-06,0,0,296,15.263736263736277
ME007025,E007,Stockage,2024-06,0,0,488,15.263736263736277
ME007036,E007,Transport,2024-06,0,0,297,15.263736263736277
ME008001,E008,Tri,2024-06,0,0,271,16.175233644859805
ME008002,E008,Conditionnement,2024-06,0,0,273,16.175233644859805
ME008004,E008,Tri,2024-06,0,0,755,16.175233644859805
ME008009,E008,Tri,2024-06,0,0,845,16.175233644859805
ME008010,E008,Stockage,2024-06,0,0,863,16.175233644859805
ME008013,E008,Stockage,2024-06,0,0,183,16.175233644859805
ME008015,E008,Stockage,2024-06,0,0,352,16.175233644859805
ME008026,E008,Conditionnement,2024-06,0,0,829,16.175233644859805
ME008027,E008,Conditionnement,2024-06,0,0,596,16.175233644859805
ME009001,E009,Transport,2024-06,0,0,854,16.063231850117123
ME009002,E009,Tri,2024-06,0,0,506,16.063231850117123
ME009003,E009,Conditionnement,2024-06,0,0,726,16.063231850117123
ME009009,E009,Conditionnement,2024-06,0,0,676,16.063231850117123
ME009011,E009,Maintenance,2024-06,0,0,306,16.063231850117123
ME009014,E009,Transport,2024-06,0,0,13,16.063231850117123
ME009015,E009,Transport,2024-06,0,0,981,16.063231850117123
ME009019,E009,Conditionnement,2024-06,0,0,932,16.063231850117123
ME010001,E010,Maintenance,2024-06,0,0,79,15.952595936794587
ME010004,E010,Transport,2024-06,0,0,294,15.952595936794587
ME010008,E010,Stockage,2024-06,0,0,613,15.952595936794587
ME010021,E010,Maintenance,2024-06,0,0,670,15.952595936794587
ME010026,E010,Stockage,2024-06,0,0,884,15.952595936794587
ME010027,E010,Conditionnement,2024-06,0,0,213,15.952595936794587
ME010028,E010,Transport,2024-06,0,0,906,15.952595936794587
ME010029,E010,Tri,2024-06,0,0,483,15.952595936794587
ME001002,E001,Maintenance,2024-07,0,0,477,15.97266514806377
ME001004,E001,Stockage,2024-07,0,0,346,15.97266514806377
ME001005,E001,Maintenance,2024-07,0,0,291,15.97266514806377
ME001006,E001,Stockage,2024-07,0,0,444,15.97266514806377
ME001008,E001,Maintenance,2024-07,0,0,314,15.97266514806377
ME001010,E001,Stockage,2024-07,0,0,255,15.97266514806377
ME001011,E001,Conditionnement,2024-07,0,0,206,15.97266514806377
ME001015,E001,Stockage,2024-07,0,0,181,15.97266514806377
ME001019,E001,Conditionnement,2024-07,0,0,267,15.97266514806377
ME001024,E001,Maintenance,2024-07,0,0,223,15.97266514806377
ME001029,E001,Stockage,2024-07,0,0,317,15.97266514806377
ME001035,E001,Stockage,2024-07,0,0,257,15.97266514806377
ME001036,E001,Stockage,2024-07,0,0,344,15.97266514806377
ME002003,E002,Tri,2024-07,0,0,479,16.035128805620598
ME002006,E002,Transport,2024-07,0,0,313,16.035128805620598
ME002007,E002,Conditionnement,2024-07,0,0,247,16.035128805620598
ME002008,E002,Tri,2024-07,0,0,205,16.035128805620598
ME002009,E002,Conditionnement,2024-07,0,0,326,16.035128805620598
ME002013,E002,Conditionnement,2024-07,0,0,206,16.035128805620598
ME002014,E002,Maintenance,2024-07,0,0,264,16.035128805620598
ME002018,E002,Tri,2024-07,0,0,303,16.035128805620598
ME002019,E002,Maintenance,2024-07,0,0,298,16.035128805620598
ME002021,E002,Maintenance,2024-07,0,0,261,16.035128805620598
ME002022,E002,Transport,2024-07,0,0,257,16.035128805620598
ME002024,E002,Transport,2024-07,0,0,466,16.035128805620598
ME002027,E002,Conditionnement,2024-07,0,0,560,16.035128805620598
ME002029,E002,Transport,2024-07,0,0,297,16.035128805620598
ME002030,E002,Transport,2024-07,0,0,283,16.035128805620598
ME003008,E003,Conditionnement,2024-07,0,0,329,15.298288508557453
ME003010,E003,Transport,2024-07,0,0,320,15.298288508557453
ME003012,E003,Maintenance,2024-07,0,0,238,15.298288508557453
ME003015,E003,Maintenance,2024-07,0,0,212,15.298288508557453
ME003022,E003,Transport,2024-07,0,0,253,15.298288508557453
ME003023,E003,Tri,2024-07,0,0,466,15.298288508557453
ME003027,E003,Tri,2024-07,0,0,306,15.298288508557453
ME003028,E003,Conditionnement,2024-07,0,0,283,15.298288508557453
ME003030,E003,Transport,2024-07,0,0,267,15.298288508557453
ME003035,E003,Maintenance,2024-07,0,0,297,15.298288508557453
ME004001,E004,Conditionnement,2024-07,0,0,328,14.98806682577565
ME004005,E004,Maintenance,2024-07,0,0,247,14.98806682577565
ME004008,E004,Tri,2024-07,0,0,272,14.98806682577565
ME004013,E004,Conditionnement,2024-07,0,0,543,14.98806682577565
ME004015,E004,Transport,2024-07,0,0,482,14.98806682577565
ME004017,E004,Tri,2024-07,0,0,208,14.98806682577565
ME004018,E004,Transport,2024-07,0,0,263,14.98806682577565
ME004024,E004,Conditionnement,2024-07,0,0,334,14.98806682577565
ME004026,E004,Stockage,2024-07,0,0,291,14.98806682577565
ME004027,E004,Stockage,2024-07,0,0,470,14.98806682577565
ME005004,E005,Conditionnement,2024-07,0,0,542,15.709956709956723
ME005007,E005,Conditionnement,2024-07,0,0,275,15.709956709956723
ME005008,E005,Conditionnement,2024-07,0,0,479,15.709956709956723
ME005011,E005,Tri,2024-07,0,0,195,15.709956709956723
ME005013,E005,Tri,2024-07,0,0,481,15.709956709956723
ME005014,E005,Stockage,2024-07,0,0,293,15.709956709956723
ME005016,E005,Maintenance,2024-07,0,0,273,15.709956709956723
ME005017,E005,Conditionnement,2024-07,0,0,268,15.709956709956723
ME005023,E005,Stockage,2024-07,0,0,518,15.709956709956723
ME005024,E005,Maintenance,2024-07,0,0,272,15.709956709956723
ME005033,E005,Transport,2024-07,0,0,246,15.709956709956723
ME005035,E005,Maintenance,2024-07,0,0,415,15.709956709956723
ME006001,E006,Tri,2024-07,0,0,337,14.808463251670391
ME006006,E006,Tri,2024-07,0,0,271,14.808463251670391
ME006007,E006,Transport,2024-07,0,0,481,14.808463251670391
ME006011,E006,Maintenance,2024-07,0,0,228,14.808463251670391
ME006014,E006,Maintenance,2024-07,0,0,210,14.808463251670391
ME006015,E006,Transport,2024-07,0,0,299,14.808463251670391
ME006020,E006,Tri,2024-07,0,0,236,14.808463251670391
ME006021,E006,Stockage,2024-07,0,0,289,14.808463251670391
ME006024,E006,Stockage,2024-07,0,0,316,14.808463251670391
ME007001,E007,Transport,2024-07,0,0,223,14.999999999999998
ME007002,E007,Tri,2024-07,0,0,295,14.999999999999998
ME007003,E007,Transport,2024-07,0,0,301,14.999999999999998
ME007008,E007,Tri,2024-07,0,0,282,14.999999999999998
ME007009,E007,Tri,2024-07,0,0,322,14.999999999999998
ME007012,E007,Transport,2024-07,0,0,305,14.999999999999998
ME007016,E007,Maintenance,2024-07,0,0,473,14.999999999999998
ME007017,E007,Stockage,2024-07,0,0,275,14.999999999999998
ME007025,E007,Stockage,2024-07,0,0,313,14.999999999999998
ME007026,E007,Transport,2024-07,0,0,281,14.999999999999998
ME007035,E007,Tri,2024-07,0,0,148,14.999999999999998
ME007036,E007,Transport,2024-07,0,0,273,14.999999999999998
ME008003,E008,Tri,2024-07,0,0,323,15.086757990867589
ME008004,E008,Tri,2024-07,0,0,493,15.086757990867589
ME008014,E008,Stockage,2024-07,0,0,281,15.086757990867589
ME008016,E008,Stockage,2024-07,0,0,681,15.086757990867589
ME008020,E008,Maintenance,2024-07,0,0,509,15.086757990867589
ME009001,E009,Transport,2024-07,0,0,569,16.34615384615384
ME009003,E009,Conditionnement,2024-07,0,0,540,16.34615384615384
ME009004,E009,Maintenance,2024-07,0,0,498,16.34615384615384
ME009006,E009,Transport,2024-07,0,0,289,16.34615384615384
ME009007,E009,Tri,2024-07,0,0,473,16.34615384615384
ME009011,E009,Maintenance,2024-07,0,0,250,16.34615384615384
ME009014,E009,Transport,2024-07,0,0,478,16.34615384615384
ME009019,E009,Conditionnement,2024-07,0,0,492,16.34615384615384
ME010004,E010,Transport,2024-07,0,0,269,15.522678185745143
ME010006,E010,Transport,2024-07,0,0,492,15.522678185745143
ME010007,E010,Stockage,2024-07,0,0,282,15.522678185745143
ME010009,E010,Maintenance,2024-07,0,0,256,15.522678185745143
ME010010,E010,Conditionnement,2024-07,0,0,250,15.522678185745143
ME010013,E010,Transport,2024-07,0,0,515,15.522678185745143
ME010016,E010,Conditionnement,2024-07,0,0,295,15.522678185745143
ME010017,E010,Transport,2024-07,0,0,262,15.522678185745143
ME010022,E010,Maintenance,2024-07,0,0,299,15.522678185745143
ME010023,E010,Conditionnement,2024-07,0,0,600,15.522678185745143
ME010030,E010,Conditionnement,2024-07,0,0,298,15.522678185745143
ME001001,E001,Tri,2024-07,11,1,418,15.97266514806377
ME001012,E001,Tri,2024-07,36,1,125,15.97266514806377
ME001016,E001,Conditionnement,2024-07,6,1,442,15.97266514806377
ME001017,E001,Stockage,2024-07,42,1,144,15.97266514806377
ME001022,E001,Stockage,2024-07,38,1,114,15.97266514806377
ME001027,E001,Transport,2024-07,39,1,137,15.97266514806377
ME001028,E001,Conditionnement,2024-07,32,1,126,15.97266514806377
ME001031,E001,Transport,2024-07,18,1,124,15.97266514806377
ME001033,E001,Tri,2024-07,37,1,135,15.97266514806377
ME001034,E001,Transport,2024-07,19,1,128,15.97266514806377
ME001037,E001,Tri,2024-07,8,1,478,15.97266514806377
ME002002,E002,Conditionnement,2024-07,33,1,142,16.035128805620598
ME002010,E002,Conditionnement,2024-07,0,1,561,16.035128805620598
ME002011,E002,Tri,2024-07,21,1,115,16.035128805620598
ME002012,E002,Conditionnement,2024-07,10,1,570,16.035128805620598
ME002015,E002,Maintenance,2024-07,0,1,503,16.035128805620598
ME002025,E002,Stockage,2024-07,39,1,141,16.035128805620598
ME002026,E002,Tri,2024-07,8,1,457,16.035128805620598
ME002028,E002,Tri,2024-07,2,1,424,16.035128805620598
ME002031,E002,Maintenance,2024-07,23,1,145,16.035128805620598
ME002032,E002,Stockage,2024-07,45,1,135,16.035128805620598
ME002033,E002,Transport,2024-07,7,1,484,16.035128805620598
ME003001,E003,Conditionnement,2024-07,5,1,600,15.298288508557453
ME003004,E003,Maintenance,2024-07,37,1,122,15.298288508557453
ME003005,E003,Stockage,2024-07,9,1,569,15.298288508557453
ME003006,E003,Transport,2024-07,31,1,142,15.298288508557453
ME003013,E003,Tri,2024-07,8,1,481,15.298288508557453
ME003016,E003,Maintenance,2024-07,33,1,135,15.298288508557453
ME003017,E003,Tri,2024-07,11,1,465,15.298288508557453
ME003019,E003,Maintenance,2024-07,19,1,156,15.298288508557453
ME003025,E003,Conditionnement,2024-07,32,1,138,15.298288508557453
ME003033,E003,Conditionnement,2024-07,29,1,101,15.298288508557453
ME003034,E003,Stockage,2024-07,21,1,150,15.298288508557453
ME003037,E003,Tri,2024-07,47,1,167,15.298288508557453
ME004003,E004,Transport,2024-07,26,1,132,14.98806682577565
ME004004,E004,Transport,2024-07,37,1,146,14.98806682577565
ME004006,E004,Conditionnement,2024-07,16,1,109,14.98806682577565
ME004007,E004,Conditionnement,2024-07,18,1,142,14.98806682577565
ME004009,E004,Maintenance,2024-07,19,1,144,14.98806682577565
ME004010,E004,Maintenance,2024-07,13,1,106,14.98806682577565
ME004011,E004,Tri,2024-07,27,1,153,14.98806682577565
ME004012,E004,Tri,2024-07,17,1,154,14.98806682577565
ME004014,E004,Transport,2024-07,44,1,107,14.98806682577565
ME004016,E004,Conditionnement,2024-07,2,1,488,14.98806682577565
ME004019,E004,Transport,2024-07,8,1,399,14.98806682577565
ME004020,E004,Maintenance,2024-07,21,1,151,14.98806682577565
ME004022,E004,Tri,2024-07,7,1,414,14.98806682577565
ME004025,E004,Conditionnement,2024-07,36,1,131,14.98806682577565
ME005002,E005,Conditionnement,2024-07,5,1,485,15.709956709956723
ME005005,E005,Tri,2024-07,19,1,145,15.709956709956723
ME005010,E005,Conditionnement,2024-07,43,1,119,15.709956709956723
ME005012,E005,Tri,2024-07,22,1,115,15.709956709956723
ME005018,E005,Stockage,2024-07,38,1,116,15.709956709956723
ME005019,E005,Conditionnement,2024-07,20,1,148,15.709956709956723
ME005021,E005,Stockage,2024-07,7,1,583,15.709956709956723
ME005026,E005,Tri,2024-07,24,1,119,15.709956709956723
ME005027,E005,Stockage,2024-07,44,1,113,15.709956709956723
ME005031,E005,Transport,2024-07,23,1,142,15.709956709956723
ME005032,E005,Maintenance,2024-07,4,1,498,15.709956709956723
ME005034,E005,Conditionnement,2024-07,40,1,134,15.709956709956723
ME005036,E005,Tri,2024-07,39,1,136,15.709956709956723
ME006002,E006,Transport,2024-07,22,1,137,14.808463251670391
ME006003,E006,Tri,2024-07,39,1,126,14.808463251670391
ME006004,E006,Tri,2024-07,20,1,137,14.808463251670391
ME006008,E006,Transport,2024-07,32,1,117,14.808463251670391
ME006009,E006,Stockage,2024-07,46,1,161,14.808463251670391
ME006010,E006,Conditionnement,2024-07,9,1,478,14.808463251670391
ME006012,E006,Conditionnement,2024-07,33,1,144,14.808463251670391
ME006013,E006,Transport,2024-07,32,1,138,14.808463251670391
ME006017,E006,Tri,2024-07,12,1,432,14.808463251670391
ME006018,E006,Maintenance,2024-07,19,1,119,14.808463251670391
ME006022,E006,Stockage,2024-07,29,1,126,14.808463251670391
ME006023,E006,Conditionnement,2024-07,22,1,146,14.808463251670391
ME006026,E006,Tri,2024-07,15,1,116,14.808463251670391
ME006027,E006,Transport,2024-07,10,1,442,14.808463251670391
ME006028,E006,Stockage,2024-07,28,1,141,14.808463251670391
ME007006,E007,Tri,2024-07,29,1,136,14.999999999999998
ME007014,E007,Tri,2024-07,7,1,479,14.999999999999998
ME007019,E007,Stockage,2024-07,35,1,140,14.999999999999998
ME007020,E007,Transport,2024-07,12,1,504,14.999999999999998
ME007021,E007,Tri,2024-07,48,1,115,14.999999999999998
ME007029,E007,Maintenance,2024-07,4,1,340,14.999999999999998
ME007030,E007,Tri,2024-07,48,1,126,14.999999999999998
ME007031,E007,Stockage,2024-07,37,1,127,14.999999999999998
ME007038,E007,Maintenance,2024-07,43,1,127,14.999999999999998
ME008005,E008,Maintenance,2024-07,23,1,121,15.086757990867589
ME008006,E008,Transport,2024-07,15,1,162,15.086757990867589
ME008007,E008,Tri,2024-07,45,1,130,15.086757990867589
ME008010,E008,Stockage,2024-07,44,1,134,15.086757990867589
ME008012,E008,Tri,2024-07,45,1,117,15.086757990867589
ME008013,E008,Stockage,2024-07,1,1,405,15.086757990867589
ME008015,E008,Stockage,2024-07,14,1,146,15.086757990867589
ME008019,E008,Conditionnement,2024-07,8,1,448,15.086757990867589
ME008023,E008,Stockage,2024-07,3,1,463,15.086757990867589
ME008025,E008,Tri,2024-07,19,1,147,15.086757990867589
ME008028,E008,Tri,2024-07,18,1,115,15.086757990867589
ME008030,E008,Conditionnement,2024-07,25,1,158,15.086757990867589
ME009002,E009,Tri,2024-07,23,1,132,16.34615384615384
